product_id,level_1,level_2,level_3,level_4,segment_id,brand_id,vendor_id,netto,is_own_trademark,is_alcohol
ca459b7928,e344ab2e71,52f13dac0c,6b55683dad,3a074a6620,105.0,e499f3a031,dc077dc7e5,0.33,0,0
ca45aae426,ec62ce61e3,36bd2cad67,11d8cc0afd,8d4aa1546e,75.0,641e8c3eff,16cba5f5f2,0.21,0,0
ca470f61aa,e344ab2e71,749c619457,f3112c7d88,874a9f68b0,117.0,69df77ec15,c2263c12ed,0.5,0,1
ca4833ff19,c3d3a8e8c6,ad2b2e17d2,ca69ed9de2,3d648097f6,85.0,012f22e639,96e497930f,0.5,0,0
ca48a101df,c3d3a8e8c6,f2333c90fb,78800e7c84,e2f37dd36f,263.0,97a892ff2d,c2ef596a04,0.115,0,0
ca490ab276,e344ab2e71,1d2939ba1d,396463b68f,044e47cd7f,118.0,57ea7d74b6,d3a9611996,0.934,0,0
ca4bab7657,c3d3a8e8c6,ad2b2e17d2,eda7b2976b,d8172208f8,177.0,7e359060bf,cbc90cdbb8,0.08,0,0
ca4c720093,c3d3a8e8c6,c2a3ea8d5e,756777132d,e733e1d3d9,48.0,cc1b1f0219,e3ee53fcd1,0.5,0,0
ca4cd76d0f,e344ab2e71,52f13dac0c,d3cfe81323,aa388bf81c,,a6fda56523,1304350254,0.55,0,0
ca4ce1a07f,e344ab2e71,749c619457,df6c9e5688,b2632c0e6c,136.0,36653cd1fe,a3aa6edc48,0.5,0,1
ca4deae62a,c3d3a8e8c6,f2333c90fb,419bc5b424,499cfd1ba2,113.0,edb292740b,d60265f65c,0.46399999999999997,0,0
ca4ed38a92,c3d3a8e8c6,de6f3b925a,68b1fb172a,9b5cb21dca,,538cc480e4,be4d0b0690,0.1,0,0
ca4ef4f415,e344ab2e71,52f13dac0c,a1786084ca,93f8d7c303,110.0,5aef526287,f546d8aa6f,0.3,0,0
ca50d5852e,c3d3a8e8c6,ad2b2e17d2,d7ca614c25,b201a329b9,214.0,,2d16f2481f,0.16,0,0
ca52b10ad4,e344ab2e71,703f4b6eb0,a3031c277d,053a04f93a,115.0,,72ea4a374d,0.155,0,0
ca5e12a221,e344ab2e71,ed2ad1797c,1d7d3cc9e8,033be09ced,51.0,4da2dc345f,ad3f990aa5,0.33799999999999997,0,0
ca5f5fe3d9,e344ab2e71,703f4b6eb0,8a37c27a14,8587e8dfd1,119.0,03c2ef13d5,d6c656575f,0.115,0,0
ca5fadadc1,e344ab2e71,52f13dac0c,6b55683dad,3a074a6620,105.0,e426c88e06,8ade010d3c,0.6,0,0
ca62d2ea7b,c3d3a8e8c6,ad2b2e17d2,d7ca614c25,7657bfdbbd,214.0,66efa452ef,659adf5763,0.18,0,0
ca64612479,ec62ce61e3,6b4ae3f25d,a07cfba194,bf34de1b0d,,952952cb9f,01ea898857,0.138,0,0
ca64b84cea,e344ab2e71,52f13dac0c,38816369ce,4d4b7e1f16,105.0,62bdc014e0,f8fc67472b,0.3,0,0
ca64f9ad8e,e344ab2e71,ed2ad1797c,e352acced9,488bed4bd6,147.0,56315bc289,9574f59a01,0.5,0,0
ca669f47e9,e344ab2e71,52f13dac0c,38816369ce,4d4b7e1f16,105.0,a548b9f2b8,66cd72a9ec,0.3,0,0
ca68a7f940,e344ab2e71,ed2ad1797c,df4166996f,a92740e711,126.0,0d6f137fb6,b759b6fc92,1.0,0,0
ca6d21c9bb,e344ab2e71,ed2ad1797c,1d7d3cc9e8,7dd477e8bd,51.0,d688cfe3f6,3a775b3416,0.325,0,0
ca73cd72b8,e344ab2e71,52f13dac0c,d3cfe81323,6dc544533f,105.0,4da2dc345f,b72f530c7b,0.35,0,0
ca79018a03,e344ab2e71,52f13dac0c,38816369ce,4d4b7e1f16,105.0,0d6f137fb6,4973de3169,0.35,0,0
ca79c02579,c3d3a8e8c6,ad2b2e17d2,ca69ed9de2,e9a74da8a7,85.0,6e463c3f61,32691eabec,0.45,0,0
ca801d99dd,e344ab2e71,ed2ad1797c,e352acced9,488bed4bd6,147.0,7dd3aeb1bc,fe98e1e8b3,0.28,0,0
ca80286764,c3d3a8e8c6,ad2b2e17d2,eda7b2976b,ac245c94ef,177.0,,1834daf0bf,1.0,0,0
ca814db638,e344ab2e71,703f4b6eb0,8a37c27a14,8587e8dfd1,119.0,5c2a6201a0,2c058faab4,0.4,0,0
ca8207ef98,c3d3a8e8c6,034aca0659,b67737054d,3618d329f6,104.0,4da2dc345f,e6af81215a,0.45,0,0
ca824a9b85,e344ab2e71,ed2ad1797c,1f2ed5f7a5,a69b66110a,191.0,e329816a6d,3bb7a1f0d7,1.0,0,0
ca825607a4,c3d3a8e8c6,f2333c90fb,419bc5b424,499cfd1ba2,113.0,089669cb44,32e4647573,0.58,0,0
ca848e3086,e344ab2e71,14d373dff5,39532a0f6f,10c4309c57,92.0,76d2ca66d8,dfcbc1ff16,0.44,0,0
ca85110c4f,c3d3a8e8c6,c2a3ea8d5e,b7cda0ec0c,2615e74217,123.0,a60742057c,9e3c68b8e2,0.3,0,0
ca8b80ef09,c3d3a8e8c6,ad2b2e17d2,ca69ed9de2,e9a74da8a7,85.0,a491189e26,5bc3541f59,0.45,0,0
ca8b9b2e9e,e344ab2e71,52f13dac0c,38816369ce,4d4b7e1f16,105.0,4da2dc345f,c84a65ed91,0.15,0,0
ca8ba38727,c3d3a8e8c6,f2333c90fb,419bc5b424,709ff51bc8,263.0,9206024c8f,bee92c2689,0.5,0,0
ca8cb71db2,c3d3a8e8c6,ad2b2e17d2,ca69ed9de2,3d648097f6,85.0,,844fcc6af5,0.93,0,0
ca8ccb0fcd,e344ab2e71,52f13dac0c,0f84eb7480,420c3b3f0b,150.0,516152f9c6,5bdda7400e,0.08,0,0
ca8cea2e51,e344ab2e71,749c619457,80acfd32fd,7a64277141,61.0,33040a12ac,93b0eb80ee,0.33,0,1
ca8cfeedd7,e344ab2e71,ed2ad1797c,6392fb443f,63c93f54d4,126.0,,959e038341,0.08,0,0
ca8e2f743f,e344ab2e71,14d373dff5,ae662a854c,17a11d08ec,132.0,,80ae27cb1b,0.5,0,0
ca8ea190b1,ec62ce61e3,e8705574ff,4ea774ea51,40c28a5922,148.0,,41aa9501e1,0.003,0,0
ca91589317,e344ab2e71,63852cb2ab,26a31f671c,f5dac65023,161.0,543819f350,312c690cec,0.026000000000000002,0,0
ca934bbf89,c3d3a8e8c6,c2a3ea8d5e,a6b0dd76e0,ce581156d6,220.0,,602bb3ae0c,0.36,0,0
ca97c2ce43,e344ab2e71,52f13dac0c,38816369ce,4d4b7e1f16,105.0,01c29d894c,f0d6a4ba61,0.4,0,0
ca990ee70b,e344ab2e71,1d2939ba1d,7b48f2392e,fb8f1de64c,283.0,9d976c340a,ba1db78fe3,0.4,0,0
ca9dece8db,c3d3a8e8c6,f2333c90fb,419bc5b424,35443a5dab,113.0,,8f42a9b7d5,1.0,0,0
ca9fa6baac,e344ab2e71,52f13dac0c,d3cfe81323,6dc544533f,105.0,e75db9ca9c,9cc12dc90b,0.3,0,0
caa129668f,e344ab2e71,703f4b6eb0,8a37c27a14,4a50eaf569,110.0,dc8a7b4532,1817dfdd79,0.175,0,0
caa5b6300e,e344ab2e71,ed2ad1797c,c96643d4a8,eafbe39eaf,205.0,d57c7905cb,63243765ed,0.04,0,0
caa840c08b,e344ab2e71,703f4b6eb0,0d718a4e3b,e8ec1ce422,259.0,50709245ef,d6c656575f,0.24,0,0
caa8bb0782,e344ab2e71,52f13dac0c,6b55683dad,3a074a6620,105.0,d96cce0e17,93e2977b2a,0.35,0,0
caac201a4f,e344ab2e71,52f13dac0c,38816369ce,4d4b7e1f16,105.0,9e41c8da06,71cee68db7,0.4,0,0
caad829ba1,c3d3a8e8c6,ad2b2e17d2,ca69ed9de2,399018cdea,85.0,cbb249d519,ddae13eb7a,0.45,0,0
caadf57ff2,e344ab2e71,1d2939ba1d,831f318338,623f13717c,148.0,db1a256a4e,43acd80c1a,0.1,1,0
caae07865e,e344ab2e71,ed2ad1797c,c4d797fc64,e558a65606,111.0,9ef78812ce,e68f1f57f4,0.25,0,0
cab063ffc1,e344ab2e71,1d2939ba1d,2721c4b3d6,1169c3a228,255.0,dce8d26914,c4e167b91e,1.06,0,0
cab0d982a4,c3d3a8e8c6,f2333c90fb,419bc5b424,3a32c05cfb,271.0,3a6bbbd132,8b26f557d0,0.35,0,0
cab1be5952,e344ab2e71,b0c4967fce,eac3f82414,657f03c191,176.0,faf95d24f2,cd01eb1742,0.1,0,0
cab2ed034c,e344ab2e71,52f13dac0c,38816369ce,4d4b7e1f16,105.0,4da2dc345f,ce23fc9584,0.3,0,0
cab2fc8729,e344ab2e71,14d373dff5,39532a0f6f,c4b8e0ec78,92.0,0d6f137fb6,4f5305c7ad,1.0,0,0
cab3b6f038,e344ab2e71,52f13dac0c,d3cfe81323,6dc544533f,105.0,acd3dd483f,10486c3cf0,0.34,0,0
cab6140e55,c3d3a8e8c6,ad2b2e17d2,ca69ed9de2,6b84ef0c83,157.0,0d6f137fb6,c7d7b3f044,0.1,0,0
cab7e5d869,e344ab2e71,ed2ad1797c,b25baa9dd5,60ef7a3ebe,116.0,c60c0a32c3,9ec98ed918,0.01,0,0
cab82092dc,c3d3a8e8c6,f2333c90fb,78800e7c84,96e78da403,263.0,9927913f32,33c1439fbb,0.3,0,0
cab95c9b2b,e344ab2e71,52f13dac0c,0f84eb7480,410289989b,150.0,5bbedaf707,7d5c04d1f4,0.25,0,0
cab9d7c206,e344ab2e71,ed2ad1797c,1d7d3cc9e8,fcb0f987f9,51.0,a576e1219b,43acd80c1a,0.325,1,0
cabc33d232,c3d3a8e8c6,de6f3b925a,cf854d5a22,c1905c922c,192.0,5facd322ff,9bf60064cc,0.2,0,0
cabddb17cb,e344ab2e71,52f13dac0c,0f84eb7480,420c3b3f0b,150.0,4da2dc345f,7bc857b32f,0.075,0,0
cabfd43f3c,e344ab2e71,52f13dac0c,0f84eb7480,420c3b3f0b,150.0,b153777093,2880859818,0.4,0,0
cabfe33025,e344ab2e71,52f13dac0c,0f84eb7480,420c3b3f0b,150.0,,ed0190ab65,0.24,0,0
cac0929f4f,c3d3a8e8c6,f2333c90fb,419bc5b424,499cfd1ba2,113.0,f26e43603f,f04edea164,0.5,0,0
cac1cc0465,ec62ce61e3,a49a930a49,b635847082,fcfb049d50,35.0,0d6f137fb6,ea99320043,0.2,0,0
cac3d9a10b,c3d3a8e8c6,91fb12a54a,9c7f775b69,069604523d,179.0,19df40a9b5,9eaff48661,0.325,0,0
cac4b4f844,c3d3a8e8c6,ad2b2e17d2,e33cc0b2a4,d3c4073308,1.0,1a8f51cfb0,8b613a2e0f,1.0,0,0
cac5696554,c3d3a8e8c6,f2333c90fb,419bc5b424,f6148afbc0,271.0,437d0e5671,f47974f12f,0.5,0,0
cac61e0d2c,c3d3a8e8c6,ad2b2e17d2,ca69ed9de2,9ea7822731,37.0,92a6d0acfc,4009477b7b,0.04,0,0
cac6584b9d,ec62ce61e3,f980df59e1,673d4e26b5,3844f48aa2,274.0,0d6f137fb6,8b2152eaa2,0.08199999999999999,0,0
cac74ead76,e344ab2e71,1d2939ba1d,b4ed467620,84aac3356a,148.0,2fb13dcdd6,c4e167b91e,0.14,0,0
cac83971f1,e344ab2e71,1d2939ba1d,b4ed467620,a0752d3c25,148.0,3ea9075007,b29a1b84d1,1.0,0,0
cacd1ce7e2,ec62ce61e3,36bd2cad67,11d8cc0afd,8d4aa1546e,75.0,f3ac3488c1,16cba5f5f2,0.005,0,0
cacd385f58,e344ab2e71,825fe699ab,8d356854d9,91541c448c,73.0,74251e93eb,39430b7b8a,0.09,0,0
cacdb6c6cc,e344ab2e71,ed2ad1797c,0767853bf3,38d2ac0a3b,14.0,,0018ebc9a8,0.68,0,0
cace1db227,e344ab2e71,14d373dff5,39532a0f6f,16341715da,92.0,afc38fdd17,5e0cdfd6f0,0.92,0,0
caceba8132,c3d3a8e8c6,428e08386e,4797d587da,82bf54a9f5,150.0,ca037191e4,8dd2f4dd3a,0.1,0,0
cad3102e66,c3d3a8e8c6,de6f3b925a,129b6e9341,acb283f1b9,30.0,1ffe10a7f2,fc248a50ee,0.22,0,0
cad3c1a9d0,e344ab2e71,52f13dac0c,a1786084ca,93f8d7c303,110.0,,636db680f4,0.3,0,0
cad6bb9acf,c3d3a8e8c6,ad2b2e17d2,ca69ed9de2,6b84ef0c83,157.0,4da2dc345f,f9ea331d78,0.1,0,0
cad6e2b995,e344ab2e71,1d2939ba1d,da13a5d82a,8ff9635974,148.0,7ce70b75cc,d06dd2fd22,0.105,0,0
cad8ab15f4,e344ab2e71,703f4b6eb0,6b14ab9422,c626a036ea,43.0,becf50cdaa,7ac7f226de,0.125,0,0
cad949eb2d,c3d3a8e8c6,f2333c90fb,419bc5b424,53a67d6c8a,271.0,45cb1d02fc,fb640b0a7e,0.4,0,0
cade4fe96c,c3d3a8e8c6,ad2b2e17d2,ca69ed9de2,2eb2943429,85.0,2bf62afee4,066a9b536f,0.5,0,0
cadfc588d5,e344ab2e71,749c619457,a50a028f07,d5e26c4061,321.0,045e33a6ab,9f69ba9795,0.75,0,1
cae0638acd,ec62ce61e3,a49a930a49,b635847082,93b1829050,35.0,0c06760fe2,f3e7cd2a2a,0.282,0,0
cae205d77e,e344ab2e71,52f13dac0c,38816369ce,4d4b7e1f16,105.0,b06ace74de,400d47f51f,0.2,0,0
cae2e775f1,e344ab2e71,703f4b6eb0,0c37077fa0,1ab61a3fd4,209.0,97e704bcb4,e290b9cb5a,0.245,0,0
cae38d51d4,c3d3a8e8c6,f2333c90fb,419bc5b424,53a67d6c8a,271.0,6ccbbaf4a0,3608e040a9,0.4,0,0
cae4378b84,c3d3a8e8c6,d283080a93,f976a3c5f9,8a98376bb8,48.0,ea9e0181eb,ef73d6fe09,1.0,0,0
cae7fa007d,e344ab2e71,703f4b6eb0,b65e5620e3,100cc16fac,115.0,778bcbe1b3,43acd80c1a,0.15,1,0
cae8935628,c3d3a8e8c6,70ac384d6a,f24047023a,c96428b201,317.0,a6628112bc,f91c85d1c1,0.2,0,0
caeb4687ca,c3d3a8e8c6,f2333c90fb,78800e7c84,3feb59ebe2,263.0,2c9e29f5a8,f47974f12f,0.1,0,0
caec3aeafa,c3d3a8e8c6,c2a3ea8d5e,a6b0dd76e0,ce581156d6,220.0,19df40a9b5,9eaff48661,0.15,0,0
caec66b004,c3d3a8e8c6,ad2b2e17d2,ca69ed9de2,3d648097f6,85.0,0d6f137fb6,c1d7a11118,0.9,0,0
caecb8d32a,e344ab2e71,52f13dac0c,6b55683dad,3a074a6620,105.0,8188d00160,3b84950736,0.19,0,0
caed74d073,e344ab2e71,ed2ad1797c,e352acced9,303ab56ed3,147.0,30d3251d5d,fd8754acdf,0.35,0,0
caee2331e9,e344ab2e71,1d2939ba1d,396463b68f,044e47cd7f,118.0,b96f1b3c4b,0cfa052441,1.0,0,0
caee5e6037,c3d3a8e8c6,f2333c90fb,419bc5b424,f6148afbc0,271.0,efca467d82,609ae88796,0.5,0,0
caef3ba83d,c3d3a8e8c6,91fb12a54a,9c7f775b69,ea0a653059,179.0,84da54ef9b,ce5e8ebda4,0.4,0,0
caf08c0070,e344ab2e71,ed2ad1797c,6fbda2e7e2,13ad198857,187.0,f2b96aa11a,c4e167b91e,0.05,0,0
caf2747e95,c3d3a8e8c6,f2333c90fb,419bc5b424,35443a5dab,113.0,2ef9aeecc5,1780e6eaab,1.0,0,0
caf6c267d6,e344ab2e71,ed2ad1797c,0767853bf3,a5d6751e1b,14.0,d936a64b93,7b06ca449c,0.66,0,0
caf6f6e985,ec62ce61e3,15e7af62dd,9d7dc051e3,ffc5657d16,23.0,,b4da5e8e97,0.04,0,0
caf7676f23,e344ab2e71,1d2939ba1d,348bad712b,1827713bfb,148.0,754b7c3677,1ed9eb4364,0.1,0,0
caf7bae832,c3d3a8e8c6,ad2b2e17d2,e33cc0b2a4,6d2aa030e2,70.0,18557c073d,e88666bd55,0.2,0,0
caf7ffe018,e344ab2e71,703f4b6eb0,0c37077fa0,1ab61a3fd4,209.0,1faaf63af3,c56b4a57f7,0.2,0,0
caf8b008c8,e344ab2e71,52f13dac0c,38816369ce,4d4b7e1f16,105.0,e3a87bfeea,c3e418e548,0.3,0,0
caf9829046,c3d3a8e8c6,d283080a93,f976a3c5f9,38c655d9b4,48.0,903873b47a,53ff584983,1.0,0,0
caf9a8aab3,e344ab2e71,703f4b6eb0,8a37c27a14,8587e8dfd1,119.0,ce49ffb77f,39a079b45e,0.1,0,0
caf9d1f575,e344ab2e71,ed2ad1797c,c96643d4a8,eafbe39eaf,205.0,ab230258e9,43acd80c1a,0.035,1,0
cafcc31de1,e344ab2e71,52f13dac0c,6b55683dad,56426fcb60,105.0,5aef526287,f546d8aa6f,0.3,0,0
cafd933144,c3d3a8e8c6,ad2b2e17d2,e33cc0b2a4,5330a84194,1.0,c865dcece1,f051a6535b,0.5,0,0
cb02eded9f,e344ab2e71,52f13dac0c,6b55683dad,3a074a6620,105.0,d96cce0e17,93e2977b2a,0.13,0,0
cb03c1c307,c3d3a8e8c6,ad2b2e17d2,d7ca614c25,7657bfdbbd,214.0,f956a6d3c1,f0e048e0c4,0.45,0,0
cb07267a4d,c3d3a8e8c6,c2a3ea8d5e,9d2f15248c,b8238a6b5d,251.0,91f48a9fda,329ba92a89,0.1,0,0
cb07b24175,c3d3a8e8c6,f93982269d,0bcfc6519b,b4b0e4c470,259.0,c23303771d,982b8554d5,0.5,0,0
cb08151610,e344ab2e71,14d373dff5,3e810ee449,dcf1c1e6de,223.0,7be949f068,addfbe3485,1.75,0,0
cb0bd0471e,e344ab2e71,52f13dac0c,6b55683dad,3a074a6620,105.0,4da2dc345f,97dd3db63a,0.35,0,0
cb0c4fd9a3,c3d3a8e8c6,d283080a93,f976a3c5f9,5193c83f20,48.0,ea9e0181eb,ef73d6fe09,1.0,0,0
cb0dfb0096,c3d3a8e8c6,f2333c90fb,419bc5b424,f7c957d825,271.0,62ce159295,8d4f4416f3,0.1,0,0
cb0e9301d9,e344ab2e71,703f4b6eb0,8b5cca6319,bf375b7a11,119.0,24611c95b5,e290b9cb5a,0.38,0,0
cb0f907a29,e344ab2e71,ed2ad1797c,aa6b40d30b,634a07df3a,149.0,7dd3aeb1bc,fe98e1e8b3,0.25,0,0
cb10ee6b7a,c3d3a8e8c6,428e08386e,4797d587da,d39dc1f4bd,,0d6f137fb6,8ed439c3a8,0.09,0,0
cb1201b1cc,e344ab2e71,14d373dff5,39532a0f6f,4e976159f7,92.0,b657651cf7,4c4dcd26ab,0.5,0,0
cb165e78ef,e344ab2e71,14d373dff5,39532a0f6f,c4b8e0ec78,92.0,,03a54ce0d6,1.42,0,0
cb1decb881,e344ab2e71,ed2ad1797c,c4d797fc64,6f8a21dc14,111.0,8281de6bcb,6bc8b3c476,0.24,0,0
cb1ee3ed1b,e344ab2e71,14d373dff5,1908d94f93,10fb31cfae,163.0,e2a7effbfd,9f3fceb242,0.2,0,0
cb1f8a30f4,c3d3a8e8c6,f2333c90fb,78800e7c84,d51cb2e791,263.0,f5de06b7d9,68651f644d,0.35,0,0
cb1f95d622,e344ab2e71,52f13dac0c,6b55683dad,56426fcb60,105.0,f7591ff31c,2134ad6422,0.2,0,0
cb21b6a747,e344ab2e71,703f4b6eb0,a3031c277d,8cc0687943,115.0,9e7d5323a7,6c31d96ba7,0.1,0,0
cb231ee314,ec62ce61e3,be86806c6b,58f4db5467,0216d905a3,45.0,0d6f137fb6,831e68e2b2,0.069,0,0
cb2338b0e1,ec62ce61e3,f980df59e1,d079294e3a,0bb0e9d089,95.0,b06ace74de,2d5c53ab8a,0.004,0,0
cb247d53d1,e344ab2e71,14d373dff5,39532a0f6f,16341715da,92.0,afc38fdd17,5e0cdfd6f0,1.42,0,0
cb24b86c56,e344ab2e71,52f13dac0c,38816369ce,4d4b7e1f16,105.0,e75db9ca9c,9cc12dc90b,0.3,0,0
cb24da1bd7,e344ab2e71,52f13dac0c,0f84eb7480,420c3b3f0b,150.0,5643b83ba0,ee588c0daf,0.22,0,0
cb24db4b1f,ec62ce61e3,93073a7304,b30f37e434,82089899ce,260.0,,41aa9501e1,0.043,0,0
cb24fabd84,e344ab2e71,ed2ad1797c,df4166996f,ebc81a9efa,126.0,6591cf4a55,1dbc1d22f7,0.4,0,0
cb267ffa96,c3d3a8e8c6,f2333c90fb,419bc5b424,f6148afbc0,271.0,,2d15fc60a8,0.5,0,0
cb2761ae79,c3d3a8e8c6,de6f3b925a,d36150c93e,bccc635603,96.0,,3a130f022e,0.5,0,0
cb28ee337c,c3d3a8e8c6,ad2b2e17d2,eda7b2976b,e9b5bf67b5,308.0,cc22f3800c,d2c05a2a54,1.0,0,0
cb2bb99628,e344ab2e71,52f13dac0c,0f84eb7480,410289989b,150.0,c9991c17be,92bfe9d78d,0.2,0,0
cb30b5805b,e344ab2e71,52f13dac0c,d3cfe81323,6dc544533f,105.0,bb728bac2c,6095a12695,0.25,0,0
cb31dcc8bf,e344ab2e71,ed2ad1797c,e352acced9,303ab56ed3,147.0,,a987d0edad,0.32,0,0
cb332698ae,c3d3a8e8c6,c2a3ea8d5e,a6b0dd76e0,ce581156d6,220.0,721b88a00c,a53109935e,0.3,0,0
cb33352c6d,e344ab2e71,52f13dac0c,38816369ce,4d4b7e1f16,105.0,4da2dc345f,c23353c3de,0.3,0,0
cb34517621,e344ab2e71,14d373dff5,ae662a854c,5aa8fc9abd,132.0,,e24fc3ce71,1.5,0,0
cb3485a73f,e344ab2e71,52f13dac0c,d3cfe81323,6dc544533f,105.0,0d6f137fb6,d08705b032,0.6,0,0
cb3509c436,e344ab2e71,52f13dac0c,0f84eb7480,420c3b3f0b,150.0,1d3cffab0c,2a74768430,0.08,0,0
cb37c0c8e9,c3d3a8e8c6,f2333c90fb,419bc5b424,0a59a94186,263.0,05b87fdc96,b879b143ae,0.5,0,0
cb38586e01,c3d3a8e8c6,f93982269d,0bcfc6519b,fc32a80dcd,259.0,6717c8000b,3917ea5cea,0.15,0,0
cb3e2342c1,ec62ce61e3,4202626fcb,a8db01db9c,ed29d9beb5,260.0,0d6f137fb6,b3ef5da908,0.11,0,0
cb3f222760,e344ab2e71,52f13dac0c,38816369ce,4d4b7e1f16,105.0,0d6f137fb6,5244bc83b3,0.4,0,0
cb3f51f54d,c3d3a8e8c6,ad2b2e17d2,ca69ed9de2,8bbeabc581,212.0,f71e1a027b,af228f5fbe,0.23,0,0
cb412839b4,c3d3a8e8c6,ad2b2e17d2,eda7b2976b,219dc891a8,308.0,0153fdcea2,0428256083,0.18,0,0
cb41d96016,ec62ce61e3,be86806c6b,58f4db5467,0216d905a3,45.0,0d6f137fb6,3085a89cbe,0.06,0,0
cb4420f78d,c3d3a8e8c6,ad2b2e17d2,ca69ed9de2,8bbeabc581,212.0,188f36f64c,b152acf9a1,0.25,0,0
cb4439e12f,c3d3a8e8c6,ad2b2e17d2,e33cc0b2a4,d3c4073308,1.0,ad44e4ef7b,5bde05c525,0.8759999999999999,0,0
cb4443c46e,c3d3a8e8c6,f2333c90fb,419bc5b424,53a67d6c8a,271.0,,35988212f8,1.0,0,0
cb453dd062,ec62ce61e3,6b4ae3f25d,83f17acdfd,45e2127ec0,,,83f98e6dc3,0.038,0,0
cb46d0bdbe,e344ab2e71,ed2ad1797c,bd7a98e9af,f05a8a5660,313.0,9818578525,6b6f136416,0.25,0,0
cb47d99dbc,e344ab2e71,749c619457,31e6505ae0,6e4d7515db,190.0,0d6f137fb6,c02677a26f,0.5,0,1
cb4a3699e4,e344ab2e71,749c619457,f3112c7d88,2d8b7b47e7,117.0,b5f73eaae1,5f9639cd14,0.5,0,1
cb4a6dce8c,c3d3a8e8c6,ad2b2e17d2,e33cc0b2a4,5330a84194,1.0,b06ace74de,a758b03cb9,0.927,0,0
cb4c75b292,c3d3a8e8c6,c2a3ea8d5e,9d2f15248c,b8238a6b5d,251.0,7e80060678,985a97932b,0.4,0,0
cb4c804130,e344ab2e71,ed2ad1797c,e352acced9,161ca358d1,147.0,c2ad2f858f,4b27d68594,0.233,0,0
cb4ce7efb0,e344ab2e71,14d373dff5,39532a0f6f,16341715da,92.0,7a5624664b,eeb4ca9e85,1.5,0,0
cb4ed70b2c,c3d3a8e8c6,ad2b2e17d2,d7ca614c25,b201a329b9,214.0,6d7af2ae67,6c45e62fa2,0.18,0,0
cb512ed814,e344ab2e71,52f13dac0c,38816369ce,4d4b7e1f16,105.0,,8257b61f84,0.5,0,0
cb51a293eb,ec62ce61e3,4202626fcb,a328a6cbdb,6a3fdd5c3e,7.0,,1a9f55054d,0.31,0,0
cb54081546,c3d3a8e8c6,ad2b2e17d2,e33cc0b2a4,5330a84194,1.0,dddabd0bba,acafa63281,1.0,0,0
cb551e9e9e,ec62ce61e3,f980df59e1,673d4e26b5,3844f48aa2,274.0,7a282015f3,7f846a8dac,0.027000000000000003,0,0
cb55cb1d23,e344ab2e71,14d373dff5,39532a0f6f,16341715da,92.0,82e314e982,4e43176839,0.45,0,0
cb5691ec12,e344ab2e71,52f13dac0c,d3cfe81323,6dc544533f,105.0,ec5cdf9b20,d833bc5a38,0.3,0,0
cb57e024d9,e344ab2e71,749c619457,a50a028f07,d5e26c4061,321.0,c88821d92a,938ac2032a,0.75,0,1
cb58f5cb5e,c3d3a8e8c6,70ac384d6a,f24047023a,c96428b201,317.0,b06ace74de,c340c9e868,0.24,0,0
cb5b9cb603,e344ab2e71,703f4b6eb0,a3031c277d,8cc0687943,115.0,4afdd20462,8ade010d3c,0.3,0,0
cb5cc2fd0a,e344ab2e71,52f13dac0c,d3cfe81323,6dc544533f,105.0,f6a8da321e,cbef9a390d,0.6,0,0
cb62a54495,c3d3a8e8c6,f93982269d,0bcfc6519b,b4b0e4c470,259.0,b9efc4424f,92bfe9d78d,1.0,0,0
cb63aec7f4,c3d3a8e8c6,f93982269d,0bcfc6519b,b4b0e4c470,259.0,,52a0b79928,0.8,0,0
cb6617925c,e344ab2e71,ed2ad1797c,0767853bf3,60f4709d21,14.0,d936a64b93,7b06ca449c,0.65,0,0
cb69132868,ec62ce61e3,be86806c6b,58f4db5467,0216d905a3,45.0,0d6f137fb6,3085a89cbe,0.085,0,0
cb69625b36,e344ab2e71,14d373dff5,39532a0f6f,16341715da,92.0,0d6f137fb6,2007374623,1.5,0,0
cb69b13966,e344ab2e71,749c619457,a50a028f07,eb478191e7,321.0,0d6f137fb6,c0e2c8fed3,0.75,0,1
cb6b3496c0,e344ab2e71,749c619457,31e6505ae0,6e4d7515db,190.0,f092c02319,04691400d2,0.5,0,1
cb6c83f709,e344ab2e71,52f13dac0c,0f84eb7480,420c3b3f0b,150.0,be9c719ecd,c7609af7c3,0.1,0,0
cb6e550303,e344ab2e71,ed2ad1797c,e352acced9,f4a561ceda,147.0,fa770f5e38,abc43a7245,0.35,0,0
cb71b7779b,c3d3a8e8c6,ad2b2e17d2,ca69ed9de2,8bbeabc581,212.0,76e203209b,4f276b13c1,0.4,0,0
cb736b8743,e344ab2e71,52f13dac0c,6b55683dad,a726d1e241,,0d6f137fb6,8f2e03a1f3,0.6,0,0
cb782f6ca4,ec62ce61e3,a49a930a49,d1dc20357f,bcf194d894,,a9972685a9,b809da72d6,0.03,0,0
cb7873e112,e344ab2e71,52f13dac0c,0f84eb7480,410289989b,150.0,8188d00160,fac8ae5e1c,0.2,0,0
cb78ea1ac1,e344ab2e71,52f13dac0c,6b55683dad,3a074a6620,105.0,4da2dc345f,3775cff0d6,0.3,0,0
cb7b499118,e344ab2e71,703f4b6eb0,1d671600b5,56348861f9,145.0,6651606155,7ac7f226de,0.013999999999999999,0,0
cb7cf329af,c3d3a8e8c6,034aca0659,44578de904,634cbc3c1c,256.0,4da2dc345f,e6af81215a,0.5,0,0
